timestamp,obstacle_count,iteration,model,start_pos,goal_pos,success,collision,timeout,steps,final_distance,duration_seconds,obstacle_positions
2025-11-03T21:33:10.363126,5,8,Pure Neural,"[-3.0, 3.0, 1.0]","[-1.1275153817560386, -1.1363976156241213, 1.0]",True,False,False,1323,0.09880448275424122,15.320415019989014,"[{'id': 'test_obs_0', 'shape': 'cylinder', 'pos': [0.9280523280164136, 3.483865579041284, 1.0], 'size': [0.0671446248465031, 1.0], 'color': [0.6509001528826626, 0.863200011252924, 0.3138382711283869, 1.0]}, {'id': 'test_obs_1', 'shape': 'box', 'pos': [-1.2027358633652265, -2.502925923179617, 1.0], 'size': [0.06266177122867436, 0.061792689056139785, 1.0], 'color': [0.5567500739174446, 0.8472623153329301, 0.1769194787944339, 1.0]}, {'id': 'test_obs_2', 'shape': 'box', 'pos': [2.882363955092532, -1.1992093715014522, 1.0], 'size': [0.06962878842864322, 0.11859240744258055, 1.0], 'color': [0.411227880800738, 0.8091878777021367, 0.7241549006260121, 1.0]}, {'id': 'test_obs_3', 'shape': 'cylinder', 'pos': [-1.296601603799667, 3.1785817258760765, 1.0], 'size': [0.06504930553508702, 1.0], 'color': [0.7390967147231967, 0.7160328791237385, 0.6224892171198231, 1.0]}, {'id': 'test_obs_4', 'shape': 'cylinder', 'pos': [-2.5225213686156094, 0.5062311697112897, 1.0], 'size': [0.07247359177646655, 1.0], 'color': [0.8649094675080892, 0.7677366598837102, 0.610426634129728, 1.0]}]"
2025-11-03T21:33:26.910981,5,8,Neurosymbolic,"[-3.0, 3.0, 1.0]","[-1.1275153817560386, -1.1363976156241213, 1.0]",True,False,False,1483,0.09742755595726561,16.54773783683777,"[{'id': 'test_obs_0', 'shape': 'cylinder', 'pos': [0.9280523280164136, 3.483865579041284, 1.0], 'size': [0.0671446248465031, 1.0], 'color': [0.6509001528826626, 0.863200011252924, 0.3138382711283869, 1.0]}, {'id': 'test_obs_1', 'shape': 'box', 'pos': [-1.2027358633652265, -2.502925923179617, 1.0], 'size': [0.06266177122867436, 0.061792689056139785, 1.0], 'color': [0.5567500739174446, 0.8472623153329301, 0.1769194787944339, 1.0]}, {'id': 'test_obs_2', 'shape': 'box', 'pos': [2.882363955092532, -1.1992093715014522, 1.0], 'size': [0.06962878842864322, 0.11859240744258055, 1.0], 'color': [0.411227880800738, 0.8091878777021367, 0.7241549006260121, 1.0]}, {'id': 'test_obs_3', 'shape': 'cylinder', 'pos': [-1.296601603799667, 3.1785817258760765, 1.0], 'size': [0.06504930553508702, 1.0], 'color': [0.7390967147231967, 0.7160328791237385, 0.6224892171198231, 1.0]}, {'id': 'test_obs_4', 'shape': 'cylinder', 'pos': [-2.5225213686156094, 0.5062311697112897, 1.0], 'size': [0.07247359177646655, 1.0], 'color': [0.8649094675080892, 0.7677366598837102, 0.610426634129728, 1.0]}]"
2025-11-03T21:34:25.847288,5,9,Pure Neural,"[3.0, -3.0, 1.0]","[-2.104477164750034, 0.576993912532048, 1.0]",False,False,True,5000,0.2609129247448055,58.935808181762695,"[{'id': 'test_obs_0', 'shape': 'box', 'pos': [2.6078979863372975, -1.432303918236762, 1.0], 'size': [0.07425034978240835, 0.051713374069696214, 1.0], 'color': [0.20192779772753566, 0.8025011285872504, 0.8044706859847732, 1.0]}, {'id': 'test_obs_1', 'shape': 'cylinder', 'pos': [-1.0778932332329494, -3.057455818134402, 1.0], 'size': [0.05691653731159037, 1.0], 'color': [0.4308362566952265, 0.7307649637027183, 0.12009696976973583, 1.0]}, {'id': 'test_obs_2', 'shape': 'box', 'pos': [0.7747565637741021, -0.7076756186623886, 1.0], 'size': [0.07116746324374246, 0.0906193484929945, 1.0], 'color': [0.10412049248285325, 0.7946252011450016, 0.4835187707493518, 1.0]}, {'id': 'test_obs_3', 'shape': 'cylinder', 'pos': [-1.1509416562986123, 0.5428098416554102, 1.0], 'size': [0.06278126889411732, 1.0], 'color': [0.2514918384554979, 0.4436576607796916, 0.5747343259152204, 1.0]}, {'id': 'test_obs_4', 'shape': 'cylinder', 'pos': [-3.327707566336579, -2.879382491032529, 1.0], 'size': [0.0986735502253344, 1.0], 'color': [0.6680960605699137, 0.7047895107892117, 0.31479106290767944, 1.0]}]"
2025-11-03T21:34:41.030656,5,9,Neurosymbolic,"[3.0, -3.0, 1.0]","[-2.104477164750034, 0.576993912532048, 1.0]",True,False,False,1333,0.09620041975242208,15.183273792266846,"[{'id': 'test_obs_0', 'shape': 'box', 'pos': [2.6078979863372975, -1.432303918236762, 1.0], 'size': [0.07425034978240835, 0.051713374069696214, 1.0], 'color': [0.20192779772753566, 0.8025011285872504, 0.8044706859847732, 1.0]}, {'id': 'test_obs_1', 'shape': 'cylinder', 'pos': [-1.0778932332329494, -3.057455818134402, 1.0], 'size': [0.05691653731159037, 1.0], 'color': [0.4308362566952265, 0.7307649637027183, 0.12009696976973583, 1.0]}, {'id': 'test_obs_2', 'shape': 'box', 'pos': [0.7747565637741021, -0.7076756186623886, 1.0], 'size': [0.07116746324374246, 0.0906193484929945, 1.0], 'color': [0.10412049248285325, 0.7946252011450016, 0.4835187707493518, 1.0]}, {'id': 'test_obs_3', 'shape': 'cylinder', 'pos': [-1.1509416562986123, 0.5428098416554102, 1.0], 'size': [0.06278126889411732, 1.0], 'color': [0.2514918384554979, 0.4436576607796916, 0.5747343259152204, 1.0]}, {'id': 'test_obs_4', 'shape': 'cylinder', 'pos': [-3.327707566336579, -2.879382491032529, 1.0], 'size': [0.0986735502253344, 1.0], 'color': [0.6680960605699137, 0.7047895107892117, 0.31479106290767944, 1.0]}]"
2025-11-03T21:35:39.191199,5,10,Pure Neural,"[3.0, 3.0, 1.0]","[-0.2022109409945041, 0.3983531292495006, 1.0]",False,False,True,5000,0.3049956274511674,58.160104274749756,"[{'id': 'test_obs_0', 'shape': 'box', 'pos': [0.7207228614133709, 0.8605377742741869, 1.0], 'size': [0.10014820735079491, 0.0751903924077995, 1.0], 'color': [0.5848842560368095, 0.6642936536462452, 0.6781517557214622, 1.0]}, {'id': 'test_obs_1', 'shape': 'cylinder', 'pos': [0.7898612128153475, -2.670943926840409, 1.0], 'size': [0.05414991069719617, 1.0], 'color': [0.7689003659597352, 0.25473046067822863, 0.4057825149326518, 1.0]}, {'id': 'test_obs_2', 'shape': 'box', 'pos': [-2.950061617557797, 2.5299075323797586, 1.0], 'size': [0.09392624216463355, 0.07077182504434523, 1.0], 'color': [0.4312151683435751, 0.5194473574794541, 0.1637914057031457, 1.0]}, {'id': 'test_obs_3', 'shape': 'box', 'pos': [-0.7950075244972126, 3.4259304417686995, 1.0], 'size': [0.08734111071285536, 0.08398180776537834, 1.0], 'color': [0.2463149491133228, 0.3891558961021606, 0.839461328788218, 1.0]}, {'id': 'test_obs_4', 'shape': 'cylinder', 'pos': [3.4788499463421965, -3.2360140332623657, 1.0], 'size': [0.050234882546039986, 1.0], 'color': [0.7746220404793522, 0.2086041628131363, 0.8197003031162206, 1.0]}]"
2025-11-03T21:36:05.555063,5,10,Neurosymbolic,"[3.0, 3.0, 1.0]","[-0.2022109409945041, 0.3983531292495006, 1.0]",True,False,False,2332,0.09707438255258077,26.363757133483887,"[{'id': 'test_obs_0', 'shape': 'box', 'pos': [0.7207228614133709, 0.8605377742741869, 1.0], 'size': [0.10014820735079491, 0.0751903924077995, 1.0], 'color': [0.5848842560368095, 0.6642936536462452, 0.6781517557214622, 1.0]}, {'id': 'test_obs_1', 'shape': 'cylinder', 'pos': [0.7898612128153475, -2.670943926840409, 1.0], 'size': [0.05414991069719617, 1.0], 'color': [0.7689003659597352, 0.25473046067822863, 0.4057825149326518, 1.0]}, {'id': 'test_obs_2', 'shape': 'box', 'pos': [-2.950061617557797, 2.5299075323797586, 1.0], 'size': [0.09392624216463355, 0.07077182504434523, 1.0], 'color': [0.4312151683435751, 0.5194473574794541, 0.1637914057031457, 1.0]}, {'id': 'test_obs_3', 'shape': 'box', 'pos': [-0.7950075244972126, 3.4259304417686995, 1.0], 'size': [0.08734111071285536, 0.08398180776537834, 1.0], 'color': [0.2463149491133228, 0.3891558961021606, 0.839461328788218, 1.0]}, {'id': 'test_obs_4', 'shape': 'cylinder', 'pos': [3.4788499463421965, -3.2360140332623657, 1.0], 'size': [0.050234882546039986, 1.0], 'color': [0.7746220404793522, 0.2086041628131363, 0.8197003031162206, 1.0]}]"
2025-11-03T21:37:02.322751,6,1,Pure Neural,"[-3.0, -3.0, 1.0]","[-0.4870985417360254, 0.15701172489871063, 1.0]",False,False,True,5000,0.3418049923363662,56.76698923110962,"[{'id': 'test_obs_0', 'shape': 'cylinder', 'pos': [-3.1193097251692885, -1.0676337824268798, 1.0], 'size': [0.06808293751802276, 1.0], 'color': [0.5153291999624503, 0.2733648523627712, 0.7279934749088797, 1.0]}, {'id': 'test_obs_1', 'shape': 'box', 'pos': [1.3931666311222726, 2.8564519002253617, 1.0], 'size': [0.051353979970782296, 0.09196265777135396, 1.0], 'color': [0.3957598812399755, 0.5707881110658967, 0.30182646543597647, 1.0]}, {'id': 'test_obs_2', 'shape': 'box', 'pos': [2.5209179375347803, 2.607200076782684, 1.0], 'size': [0.07981065943118304, 0.09955588168652768, 1.0], 'color': [0.2882524865626599, 0.11077909694378639, 0.1826746147633383, 1.0]}, {'id': 'test_obs_3', 'shape': 'box', 'pos': [-1.4684059869735107, 1.0916899229866077, 1.0], 'size': [0.07125372663537437, 0.11742308591567956, 1.0], 'color': [0.3441189037295269, 0.6472096411926697, 0.23499654169445547, 1.0]}, {'id': 'test_obs_4', 'shape': 'box', 'pos': [3.2118244542287804, 1.4509707182923672, 1.0], 'size': [0.11973986461436123, 0.0687729267917241, 1.0], 'color': [0.2681275809515411, 0.8489499296206118, 0.7684973929899673, 1.0]}, {'id': 'test_obs_5', 'shape': 'cylinder', 'pos': [1.2727651294156574, -3.496362714776769, 1.0], 'size': [0.059917595327591756, 1.0], 'color': [0.33795200752423404, 0.39989106976834377, 0.8643941294849092, 1.0]}]"
2025-11-03T21:37:17.615087,6,1,Neurosymbolic,"[-3.0, -3.0, 1.0]","[-0.4870985417360254, 0.15701172489871063, 1.0]",True,False,False,1352,0.09292233083465969,15.292212009429932,"[{'id': 'test_obs_0', 'shape': 'cylinder', 'pos': [-3.1193097251692885, -1.0676337824268798, 1.0], 'size': [0.06808293751802276, 1.0], 'color': [0.5153291999624503, 0.2733648523627712, 0.7279934749088797, 1.0]}, {'id': 'test_obs_1', 'shape': 'box', 'pos': [1.3931666311222726, 2.8564519002253617, 1.0], 'size': [0.051353979970782296, 0.09196265777135396, 1.0], 'color': [0.3957598812399755, 0.5707881110658967, 0.30182646543597647, 1.0]}, {'id': 'test_obs_2', 'shape': 'box', 'pos': [2.5209179375347803, 2.607200076782684, 1.0], 'size': [0.07981065943118304, 0.09955588168652768, 1.0], 'color': [0.2882524865626599, 0.11077909694378639, 0.1826746147633383, 1.0]}, {'id': 'test_obs_3', 'shape': 'box', 'pos': [-1.4684059869735107, 1.0916899229866077, 1.0], 'size': [0.07125372663537437, 0.11742308591567956, 1.0], 'color': [0.3441189037295269, 0.6472096411926697, 0.23499654169445547, 1.0]}, {'id': 'test_obs_4', 'shape': 'box', 'pos': [3.2118244542287804, 1.4509707182923672, 1.0], 'size': [0.11973986461436123, 0.0687729267917241, 1.0], 'color': [0.2681275809515411, 0.8489499296206118, 0.7684973929899673, 1.0]}, {'id': 'test_obs_5', 'shape': 'cylinder', 'pos': [1.2727651294156574, -3.496362714776769, 1.0], 'size': [0.059917595327591756, 1.0], 'color': [0.33795200752423404, 0.39989106976834377, 0.8643941294849092, 1.0]}]"
2025-11-03T21:38:15.823602,6,2,Pure Neural,"[3.0, 3.0, 1.0]","[2.7956318994865788, -1.6648967263195065, 1.0]",False,False,True,5000,0.3270649252818418,58.20756196975708,"[{'id': 'test_obs_0', 'shape': 'box', 'pos': [3.3151574987697847, 1.047956908438173, 1.0], 'size': [0.11501120640950825, 0.11111277831577665, 1.0], 'color': [0.4352681487438542, 0.8163337499541073, 0.15142435907541582, 1.0]}, {'id': 'test_obs_1', 'shape': 'box', 'pos': [-1.1268334869165768, 0.9709959712373244, 1.0], 'size': [0.05698946615546619, 0.0614229595195191, 1.0], 'color': [0.3547297258532637, 0.24919355253795922, 0.13838629174329356, 1.0]}, {'id': 'test_obs_2', 'shape': 'cylinder', 'pos': [-3.3305326255081376, 3.2080484591413123, 1.0], 'size': [0.06979218083665574, 1.0], 'color': [0.7693060944461855, 0.32526365645301136, 0.2697224188829453, 1.0]}, {'id': 'test_obs_3', 'shape': 'box', 'pos': [3.1162466388866346, -3.344138795407262, 1.0], 'size': [0.11975107116534012, 0.05329727383633796, 1.0], 'color': [0.6101650630188075, 0.7463798834788493, 0.10910952682343798, 1.0]}, {'id': 'test_obs_4', 'shape': 'box', 'pos': [-3.425672752630807, -2.8086984719623476, 1.0], 'size': [0.09471380765246762, 0.10020033037300585, 1.0], 'color': [0.6125626883417187, 0.5769829766668065, 0.8423458521774398, 1.0]}, {'id': 'test_obs_5', 'shape': 'cylinder', 'pos': [-3.2420219434473228, -0.5501664055638128, 1.0], 'size': [0.05155565156201316, 1.0], 'color': [0.6293760739934071, 0.7345485926908465, 0.7457185985010096, 1.0]}]"
2025-11-03T21:39:04.814619,6,2,Neurosymbolic,"[3.0, 3.0, 1.0]","[2.7956318994865788, -1.6648967263195065, 1.0]",True,False,False,4215,0.09848382122085658,48.99092102050781,"[{'id': 'test_obs_0', 'shape': 'box', 'pos': [3.3151574987697847, 1.047956908438173, 1.0], 'size': [0.11501120640950825, 0.11111277831577665, 1.0], 'color': [0.4352681487438542, 0.8163337499541073, 0.15142435907541582, 1.0]}, {'id': 'test_obs_1', 'shape': 'box', 'pos': [-1.1268334869165768, 0.9709959712373244, 1.0], 'size': [0.05698946615546619, 0.0614229595195191, 1.0], 'color': [0.3547297258532637, 0.24919355253795922, 0.13838629174329356, 1.0]}, {'id': 'test_obs_2', 'shape': 'cylinder', 'pos': [-3.3305326255081376, 3.2080484591413123, 1.0], 'size': [0.06979218083665574, 1.0], 'color': [0.7693060944461855, 0.32526365645301136, 0.2697224188829453, 1.0]}, {'id': 'test_obs_3', 'shape': 'box', 'pos': [3.1162466388866346, -3.344138795407262, 1.0], 'size': [0.11975107116534012, 0.05329727383633796, 1.0], 'color': [0.6101650630188075, 0.7463798834788493, 0.10910952682343798, 1.0]}, {'id': 'test_obs_4', 'shape': 'box', 'pos': [-3.425672752630807, -2.8086984719623476, 1.0], 'size': [0.09471380765246762, 0.10020033037300585, 1.0], 'color': [0.6125626883417187, 0.5769829766668065, 0.8423458521774398, 1.0]}, {'id': 'test_obs_5', 'shape': 'cylinder', 'pos': [-3.2420219434473228, -0.5501664055638128, 1.0], 'size': [0.05155565156201316, 1.0], 'color': [0.6293760739934071, 0.7345485926908465, 0.7457185985010096, 1.0]}]"
2025-11-03T21:39:17.977328,6,3,Pure Neural,"[-3.0, -3.0, 1.0]","[3.0, 3.0, 1.0]",True,False,False,1176,0.09953479065231227,13.161119937896729,"[{'id': 'test_obs_0', 'shape': 'box', 'pos': [3.2838878227197754, -0.642119877393178, 1.0], 'size': [0.05515559502446839, 0.09805973887215624, 1.0], 'color': [0.438806849106431, 0.3046991815872647, 0.8914700465409504, 1.0]}, {'id': 'test_obs_1', 'shape': 'cylinder', 'pos': [3.417605743737086, 3.1757755871498334, 1.0], 'size': [0.07204492210055187, 1.0], 'color': [0.2031320585990705, 0.10198256332393872, 0.5063090897472748, 1.0]}, {'id': 'test_obs_2', 'shape': 'cylinder', 'pos': [2.787347404583362, -3.469551038019615, 1.0], 'size': [0.06800874802032887, 1.0], 'color': [0.6053152972919325, 0.8915784272503814, 0.19326589648461692, 1.0]}, {'id': 'test_obs_3', 'shape': 'cylinder', 'pos': [-3.3269160070318233, -2.8348083585393717, 1.0], 'size': [0.0890301057476165, 1.0], 'color': [0.2121233141993499, 0.2673766379810181, 0.4283104091796547, 1.0]}, {'id': 'test_obs_4', 'shape': 'cylinder', 'pos': [1.001917235276109, 2.648061620856746, 1.0], 'size': [0.05250025618222177, 1.0], 'color': [0.5755218163034542, 0.6458922942161154, 0.6577351448657792, 1.0]}, {'id': 'test_obs_5', 'shape': 'box', 'pos': [-2.754627601948456, 2.5119303741017207, 1.0], 'size': [0.08451210514914384, 0.09298763716314846, 1.0], 'color': [0.23541085851174995, 0.4618314584594998, 0.8860622747685011, 1.0]}]"
2025-11-03T21:40:17.395601,6,3,Neurosymbolic,"[-3.0, -3.0, 1.0]","[3.0, 3.0, 1.0]",False,False,True,5000,0.30126387747930145,59.41815495491028,"[{'id': 'test_obs_0', 'shape': 'box', 'pos': [3.2838878227197754, -0.642119877393178, 1.0], 'size': [0.05515559502446839, 0.09805973887215624, 1.0], 'color': [0.438806849106431, 0.3046991815872647, 0.8914700465409504, 1.0]}, {'id': 'test_obs_1', 'shape': 'cylinder', 'pos': [3.417605743737086, 3.1757755871498334, 1.0], 'size': [0.07204492210055187, 1.0], 'color': [0.2031320585990705, 0.10198256332393872, 0.5063090897472748, 1.0]}, {'id': 'test_obs_2', 'shape': 'cylinder', 'pos': [2.787347404583362, -3.469551038019615, 1.0], 'size': [0.06800874802032887, 1.0], 'color': [0.6053152972919325, 0.8915784272503814, 0.19326589648461692, 1.0]}, {'id': 'test_obs_3', 'shape': 'cylinder', 'pos': [-3.3269160070318233, -2.8348083585393717, 1.0], 'size': [0.0890301057476165, 1.0], 'color': [0.2121233141993499, 0.2673766379810181, 0.4283104091796547, 1.0]}, {'id': 'test_obs_4', 'shape': 'cylinder', 'pos': [1.001917235276109, 2.648061620856746, 1.0], 'size': [0.05250025618222177, 1.0], 'color': [0.5755218163034542, 0.6458922942161154, 0.6577351448657792, 1.0]}, {'id': 'test_obs_5', 'shape': 'box', 'pos': [-2.754627601948456, 2.5119303741017207, 1.0], 'size': [0.08451210514914384, 0.09298763716314846, 1.0], 'color': [0.23541085851174995, 0.4618314584594998, 0.8860622747685011, 1.0]}]"
2025-11-03T21:40:23.312791,6,4,Pure Neural,"[-3.0, -3.0, 1.0]","[0.46420572759682344, -0.820607219389851, 1.0]",True,False,False,513,0.09772001009977897,5.916414976119995,"[{'id': 'test_obs_0', 'shape': 'box', 'pos': [3.4340274248270553, -1.2563302539916013, 1.0], 'size': [0.08196573041677668, 0.05930833503561765, 1.0], 'color': [0.3438368527103718, 0.32655546216338704, 0.8136365477749113, 1.0]}, {'id': 'test_obs_1', 'shape': 'cylinder', 'pos': [-1.4227646471421176, 2.8272727535234154, 1.0], 'size': [0.05939559723533633, 1.0], 'color': [0.8483310251566059, 0.2721653996883669, 0.171588898268812, 1.0]}, {'id': 'test_obs_2', 'shape': 'cylinder', 'pos': [1.3949024904099403, -0.8196614665697208, 1.0], 'size': [0.05091166752766616, 1.0], 'color': [0.8147505566724336, 0.21215097271371244, 0.8329713713898207, 1.0]}, {'id': 'test_obs_3', 'shape': 'box', 'pos': [2.807557103654867, 3.385018291466823, 1.0], 'size': [0.06442724634939262, 0.05259497179862879, 1.0], 'color': [0.1603060977976993, 0.27541108279944054, 0.2941207371514243, 1.0]}, {'id': 'test_obs_4', 'shape': 'box', 'pos': [-2.9635804473036766, 3.223552083807898, 1.0], 'size': [0.07913468702892597, 0.1080150477537179, 1.0], 'color': [0.2554964719643651, 0.24528953694868047, 0.3613987963077514, 1.0]}, {'id': 'test_obs_5', 'shape': 'box', 'pos': [-3.261894379736909, -0.8648847347909409, 1.0], 'size': [0.06034787276785687, 0.11229065383742837, 1.0], 'color': [0.40716943999609234, 0.8216604690685793, 0.7604901295779548, 1.0]}]"
2025-11-03T21:40:47.800395,6,4,Neurosymbolic,"[-3.0, -3.0, 1.0]","[0.46420572759682344, -0.820607219389851, 1.0]",True,False,False,2183,0.09989489444979908,24.487496376037598,"[{'id': 'test_obs_0', 'shape': 'box', 'pos': [3.4340274248270553, -1.2563302539916013, 1.0], 'size': [0.08196573041677668, 0.05930833503561765, 1.0], 'color': [0.3438368527103718, 0.32655546216338704, 0.8136365477749113, 1.0]}, {'id': 'test_obs_1', 'shape': 'cylinder', 'pos': [-1.4227646471421176, 2.8272727535234154, 1.0], 'size': [0.05939559723533633, 1.0], 'color': [0.8483310251566059, 0.2721653996883669, 0.171588898268812, 1.0]}, {'id': 'test_obs_2', 'shape': 'cylinder', 'pos': [1.3949024904099403, -0.8196614665697208, 1.0], 'size': [0.05091166752766616, 1.0], 'color': [0.8147505566724336, 0.21215097271371244, 0.8329713713898207, 1.0]}, {'id': 'test_obs_3', 'shape': 'box', 'pos': [2.807557103654867, 3.385018291466823, 1.0], 'size': [0.06442724634939262, 0.05259497179862879, 1.0], 'color': [0.1603060977976993, 0.27541108279944054, 0.2941207371514243, 1.0]}, {'id': 'test_obs_4', 'shape': 'box', 'pos': [-2.9635804473036766, 3.223552083807898, 1.0], 'size': [0.07913468702892597, 0.1080150477537179, 1.0], 'color': [0.2554964719643651, 0.24528953694868047, 0.3613987963077514, 1.0]}, {'id': 'test_obs_5', 'shape': 'box', 'pos': [-3.261894379736909, -0.8648847347909409, 1.0], 'size': [0.06034787276785687, 0.11229065383742837, 1.0], 'color': [0.40716943999609234, 0.8216604690685793, 0.7604901295779548, 1.0]}]"
2025-11-03T21:41:08.076458,6,5,Pure Neural,"[3.0, 3.0, 1.0]","[-1.1534719323075147, -0.5434525852538803, 1.0]",True,False,False,1750,0.09298384516004199,20.275344133377075,"[{'id': 'test_obs_0', 'shape': 'cylinder', 'pos': [-1.0485264079108059, 1.0265974380919582, 1.0], 'size': [0.07973321464132702, 1.0], 'color': [0.2277004100027149, 0.43361595505027484, 0.23138824422692217, 1.0]}, {'id': 'test_obs_1', 'shape': 'box', 'pos': [-0.884557963037861, 3.4245799695076915, 1.0], 'size': [0.06909836479057857, 0.061651769539617395, 1.0], 'color': [0.23312373561061073, 0.6548980027458084, 0.29457502809016434, 1.0]}, {'id': 'test_obs_2', 'shape': 'box', 'pos': [-2.6652878229771875, -2.9460658229769328, 1.0], 'size': [0.07566737274686379, 0.11592778187887887, 1.0], 'color': [0.5326122551173156, 0.7089329524118034, 0.43452326697928856, 1.0]}, {'id': 'test_obs_3', 'shape': 'cylinder', 'pos': [-3.4285868055936093, 2.8150621564293647, 1.0], 'size': [0.10515788386551259, 1.0], 'color': [0.3209750052134609, 0.5527282402191921, 0.8240135262777678, 1.0]}, {'id': 'test_obs_4', 'shape': 'cylinder', 'pos': [0.7444782815603598, 1.0815113320789753, 1.0], 'size': [0.07889060191916128, 1.0], 'color': [0.3722756993259013, 0.6173457100281631, 0.4049071242661858, 1.0]}, {'id': 'test_obs_5', 'shape': 'box', 'pos': [1.0662353254521653, -0.6518647164802541, 1.0], 'size': [0.061117123839535076, 0.0901433672543032, 1.0], 'color': [0.5664000746032336, 0.2029195695047756, 0.4918953237407889, 1.0]}]"
2025-11-03T21:41:43.021888,6,5,Neurosymbolic,"[3.0, 3.0, 1.0]","[-1.1534719323075147, -0.5434525852538803, 1.0]",True,False,False,3055,0.0976604665613677,34.945321798324585,"[{'id': 'test_obs_0', 'shape': 'cylinder', 'pos': [-1.0485264079108059, 1.0265974380919582, 1.0], 'size': [0.07973321464132702, 1.0], 'color': [0.2277004100027149, 0.43361595505027484, 0.23138824422692217, 1.0]}, {'id': 'test_obs_1', 'shape': 'box', 'pos': [-0.884557963037861, 3.4245799695076915, 1.0], 'size': [0.06909836479057857, 0.061651769539617395, 1.0], 'color': [0.23312373561061073, 0.6548980027458084, 0.29457502809016434, 1.0]}, {'id': 'test_obs_2', 'shape': 'box', 'pos': [-2.6652878229771875, -2.9460658229769328, 1.0], 'size': [0.07566737274686379, 0.11592778187887887, 1.0], 'color': [0.5326122551173156, 0.7089329524118034, 0.43452326697928856, 1.0]}, {'id': 'test_obs_3', 'shape': 'cylinder', 'pos': [-3.4285868055936093, 2.8150621564293647, 1.0], 'size': [0.10515788386551259, 1.0], 'color': [0.3209750052134609, 0.5527282402191921, 0.8240135262777678, 1.0]}, {'id': 'test_obs_4', 'shape': 'cylinder', 'pos': [0.7444782815603598, 1.0815113320789753, 1.0], 'size': [0.07889060191916128, 1.0], 'color': [0.3722756993259013, 0.6173457100281631, 0.4049071242661858, 1.0]}, {'id': 'test_obs_5', 'shape': 'box', 'pos': [1.0662353254521653, -0.6518647164802541, 1.0], 'size': [0.061117123839535076, 0.0901433672543032, 1.0], 'color': [0.5664000746032336, 0.2029195695047756, 0.4918953237407889, 1.0]}]"
2025-11-03T21:41:55.499734,6,6,Pure Neural,"[-3.0, 3.0, 1.0]","[1.7733089356670675, -0.6246805413043264, 1.0]",True,False,False,1077,0.0930886871090791,12.477312088012695,"[{'id': 'test_obs_0', 'shape': 'box', 'pos': [2.5762808409488986, -2.7117971429782775, 1.0], 'size': [0.07411088917491919, 0.09837224043758479, 1.0], 'color': [0.8683936130801144, 0.5195119017933132, 0.24405994827563335, 1.0]}, {'id': 'test_obs_1', 'shape': 'cylinder', 'pos': [3.102939366928236, 2.7490137669400996, 1.0], 'size': [0.05851567015646893, 1.0], 'color': [0.8207277581947684, 0.8335397821148355, 0.4887773293899804, 1.0]}, {'id': 'test_obs_2', 'shape': 'cylinder', 'pos': [-3.3418721583264737, -1.3371671617141696, 1.0], 'size': [0.05047865884409459, 1.0], 'color': [0.24644206298333415, 0.7478389594238949, 0.17170025474614006, 1.0]}, {'id': 'test_obs_3', 'shape': 'cylinder', 'pos': [1.1098109957701436, 3.1443051152519925, 1.0], 'size': [0.08632576160818778, 1.0], 'color': [0.21020399586011118, 0.7874805024037554, 0.2650704323796804, 1.0]}, {'id': 'test_obs_4', 'shape': 'cylinder', 'pos': [0.8297870125586355, -1.1014358408518894, 1.0], 'size': [0.07479215272201696, 1.0], 'color': [0.5727971455878911, 0.8399666798677584, 0.12330693309555062, 1.0]}, {'id': 'test_obs_5', 'shape': 'cylinder', 'pos': [3.2132423484293127, -0.9234041818040495, 1.0], 'size': [0.08677532218651306, 1.0], 'color': [0.21924619185122163, 0.1299489882856455, 0.267806598267734, 1.0]}]"
2025-11-03T21:42:08.866785,6,6,Neurosymbolic,"[-3.0, 3.0, 1.0]","[1.7733089356670675, -0.6246805413043264, 1.0]",True,False,False,1168,0.09243322977681463,13.36693811416626,"[{'id': 'test_obs_0', 'shape': 'box', 'pos': [2.5762808409488986, -2.7117971429782775, 1.0], 'size': [0.07411088917491919, 0.09837224043758479, 1.0], 'color': [0.8683936130801144, 0.5195119017933132, 0.24405994827563335, 1.0]}, {'id': 'test_obs_1', 'shape': 'cylinder', 'pos': [3.102939366928236, 2.7490137669400996, 1.0], 'size': [0.05851567015646893, 1.0], 'color': [0.8207277581947684, 0.8335397821148355, 0.4887773293899804, 1.0]}, {'id': 'test_obs_2', 'shape': 'cylinder', 'pos': [-3.3418721583264737, -1.3371671617141696, 1.0], 'size': [0.05047865884409459, 1.0], 'color': [0.24644206298333415, 0.7478389594238949, 0.17170025474614006, 1.0]}, {'id': 'test_obs_3', 'shape': 'cylinder', 'pos': [1.1098109957701436, 3.1443051152519925, 1.0], 'size': [0.08632576160818778, 1.0], 'color': [0.21020399586011118, 0.7874805024037554, 0.2650704323796804, 1.0]}, {'id': 'test_obs_4', 'shape': 'cylinder', 'pos': [0.8297870125586355, -1.1014358408518894, 1.0], 'size': [0.07479215272201696, 1.0], 'color': [0.5727971455878911, 0.8399666798677584, 0.12330693309555062, 1.0]}, {'id': 'test_obs_5', 'shape': 'cylinder', 'pos': [3.2132423484293127, -0.9234041818040495, 1.0], 'size': [0.08677532218651306, 1.0], 'color': [0.21924619185122163, 0.1299489882856455, 0.267806598267734, 1.0]}]"
