timestamp,obstacle_count,iteration,model,start_pos,goal_pos,success,collision,timeout,steps,final_distance,duration_seconds,obstacle_positions
2025-11-03T20:38:24.252932,1,1,Pure Neural,"[-3.0, 3.0, 1.0]","[-0.5967213052357905, -1.8481334206029787, 1.0]",True,False,False,1112,0.09656837833422346,11.965358972549438,"[{'id': 'test_obs_0', 'shape': 'box', 'pos': [0.741555107243941, 2.676869215875766, 1.0], 'size': [0.06643112942760032, 0.11498586157290355, 1.0], 'color': [0.17255990191668938, 0.12845956665877134, 0.5041381688976128, 1.0]}]"
2025-11-03T20:38:36.035637,1,1,Neurosymbolic,"[-3.0, 3.0, 1.0]","[-0.5967213052357905, -1.8481334206029787, 1.0]",True,False,False,1159,0.0918334000155189,11.78261923789978,"[{'id': 'test_obs_0', 'shape': 'box', 'pos': [0.741555107243941, 2.676869215875766, 1.0], 'size': [0.06643112942760032, 0.11498586157290355, 1.0], 'color': [0.17255990191668938, 0.12845956665877134, 0.5041381688976128, 1.0]}]"
2025-11-03T20:38:43.221227,1,2,Pure Neural,"[3.0, -3.0, 1.0]","[2.238114758453884, -0.1324363177871799, 1.0]",True,False,False,705,0.0988313530071465,7.185322999954224,"[{'id': 'test_obs_0', 'shape': 'box', 'pos': [-1.1078135078103895, -2.669225916030202, 1.0], 'size': [0.11519257893285559, 0.11222534880677422, 1.0], 'color': [0.4914880175072732, 0.7234488933016572, 0.32885058692426916, 1.0]}]"
2025-11-03T20:38:50.371992,1,2,Neurosymbolic,"[3.0, -3.0, 1.0]","[2.238114758453884, -0.1324363177871799, 1.0]",True,False,False,637,0.09643496351080955,7.150635004043579,"[{'id': 'test_obs_0', 'shape': 'box', 'pos': [-1.1078135078103895, -2.669225916030202, 1.0], 'size': [0.11519257893285559, 0.11222534880677422, 1.0], 'color': [0.4914880175072732, 0.7234488933016572, 0.32885058692426916, 1.0]}]"
2025-11-03T20:39:40.948491,2,1,Pure Neural,"[-3.0, -3.0, 1.0]","[2.3270208016254985, 2.620690115476835, 1.0]",False,False,True,5000,0.20635564238751503,50.57592415809631,"[{'id': 'test_obs_0', 'shape': 'cylinder', 'pos': [1.4704361483680262, -3.17775765292732, 1.0], 'size': [0.0733944111138803, 1.0], 'color': [0.16368206146588282, 0.6859778962458447, 0.6461327819134752, 1.0]}, {'id': 'test_obs_1', 'shape': 'cylinder', 'pos': [-3.49488950434115, 1.0862476717435094, 1.0], 'size': [0.0625578213901161, 1.0], 'color': [0.17214658923334927, 0.17415727128406705, 0.3792791662581776, 1.0]}]"
2025-11-03T20:39:54.329128,2,1,Neurosymbolic,"[-3.0, -3.0, 1.0]","[2.3270208016254985, 2.620690115476835, 1.0]",True,False,False,1418,0.0946128828659622,13.380550861358643,"[{'id': 'test_obs_0', 'shape': 'cylinder', 'pos': [1.4704361483680262, -3.17775765292732, 1.0], 'size': [0.0733944111138803, 1.0], 'color': [0.16368206146588282, 0.6859778962458447, 0.6461327819134752, 1.0]}, {'id': 'test_obs_1', 'shape': 'cylinder', 'pos': [-3.49488950434115, 1.0862476717435094, 1.0], 'size': [0.0625578213901161, 1.0], 'color': [0.17214658923334927, 0.17415727128406705, 0.3792791662581776, 1.0]}]"
2025-11-03T20:40:41.009278,2,2,Pure Neural,"[3.0, -3.0, 1.0]","[-1.9631214170485576, 0.03294566103101104, 1.0]",False,False,True,5000,0.3101908830794182,46.67983794212341,"[{'id': 'test_obs_0', 'shape': 'cylinder', 'pos': [-3.3502307711315957, -1.0441883129715164, 1.0], 'size': [0.06185006030058167, 1.0], 'color': [0.1978234791753292, 0.16369718740228692, 0.7448595224279195, 1.0]}, {'id': 'test_obs_1', 'shape': 'cylinder', 'pos': [-3.3971573650831903, -2.8565053332988652, 1.0], 'size': [0.06361763315572322, 1.0], 'color': [0.7261286237887054, 0.40641411503393676, 0.3310301356161356, 1.0]}]"
2025-11-03T20:40:51.816607,2,2,Neurosymbolic,"[3.0, -3.0, 1.0]","[-1.9631214170485576, 0.03294566103101104, 1.0]",True,False,False,1130,0.09461381448724278,10.807235717773438,"[{'id': 'test_obs_0', 'shape': 'cylinder', 'pos': [-3.3502307711315957, -1.0441883129715164, 1.0], 'size': [0.06185006030058167, 1.0], 'color': [0.1978234791753292, 0.16369718740228692, 0.7448595224279195, 1.0]}, {'id': 'test_obs_1', 'shape': 'cylinder', 'pos': [-3.3971573650831903, -2.8565053332988652, 1.0], 'size': [0.06361763315572322, 1.0], 'color': [0.7261286237887054, 0.40641411503393676, 0.3310301356161356, 1.0]}]"
