timestamp,obstacle_count,iteration,model,start_pos,goal_pos,success,collision,timeout,steps,final_distance,duration_seconds,error,obstacle_positions
2025-11-03T20:28:34.046664,5,5,Pure Neural,"[-3.0, -3.0, 1.0]","[-0.01965063963852387, -2.211663962139913, 1.0]",False,False,False,0,999.0,0,`launch_passive` requires that the Python script be run under `mjpython` on macOS,"[{'id': 'test_obs_0', 'shape': 'cylinder', 'pos': [-0.9934659226511766, 1.368671188019626, 1.0], 'size': [0.08006894485859646, 1.0], 'color': [0.8913600932534219, 0.6484626750850604, 0.48024778084405717, 1.0]}, {'id': 'test_obs_1', 'shape': 'box', 'pos': [-2.852043209751865, 2.7622891173691437, 1.0], 'size': [0.06764162916997936, 0.11656922504401733, 1.0], 'color': [0.7042793575174376, 0.4378132664937663, 0.639036107638985, 1.0]}, {'id': 'test_obs_2', 'shape': 'cylinder', 'pos': [-0.9981228177247654, 3.3060019055223973, 1.0], 'size': [0.06120463918749383, 1.0], 'color': [0.6150326342509184, 0.8844001671832079, 0.20624878228640756, 1.0]}, {'id': 'test_obs_3', 'shape': 'box', 'pos': [0.5160031790816693, -0.9605430673288474, 1.0], 'size': [0.10941274784610927, 0.07304989793831407, 1.0], 'color': [0.26613645073456405, 0.8652599258433171, 0.8194495620464712, 1.0]}, {'id': 'test_obs_4', 'shape': 'cylinder', 'pos': [2.6636855863283837, -3.417843757030615, 1.0], 'size': [0.09514079212661958, 1.0], 'color': [0.8661687003174156, 0.82394084408422, 0.4924593695517908, 1.0]}]"
2025-11-03T20:28:34.088687,5,5,Neurosymbolic,"[-3.0, -3.0, 1.0]","[-0.01965063963852387, -2.211663962139913, 1.0]",False,False,False,0,999.0,0,`launch_passive` requires that the Python script be run under `mjpython` on macOS,"[{'id': 'test_obs_0', 'shape': 'cylinder', 'pos': [-0.9934659226511766, 1.368671188019626, 1.0], 'size': [0.08006894485859646, 1.0], 'color': [0.8913600932534219, 0.6484626750850604, 0.48024778084405717, 1.0]}, {'id': 'test_obs_1', 'shape': 'box', 'pos': [-2.852043209751865, 2.7622891173691437, 1.0], 'size': [0.06764162916997936, 0.11656922504401733, 1.0], 'color': [0.7042793575174376, 0.4378132664937663, 0.639036107638985, 1.0]}, {'id': 'test_obs_2', 'shape': 'cylinder', 'pos': [-0.9981228177247654, 3.3060019055223973, 1.0], 'size': [0.06120463918749383, 1.0], 'color': [0.6150326342509184, 0.8844001671832079, 0.20624878228640756, 1.0]}, {'id': 'test_obs_3', 'shape': 'box', 'pos': [0.5160031790816693, -0.9605430673288474, 1.0], 'size': [0.10941274784610927, 0.07304989793831407, 1.0], 'color': [0.26613645073456405, 0.8652599258433171, 0.8194495620464712, 1.0]}, {'id': 'test_obs_4', 'shape': 'cylinder', 'pos': [2.6636855863283837, -3.417843757030615, 1.0], 'size': [0.09514079212661958, 1.0], 'color': [0.8661687003174156, 0.82394084408422, 0.4924593695517908, 1.0]}]"
2025-11-03T20:28:34.131241,5,6,Pure Neural,"[-3.0, -3.0, 1.0]","[-0.9505806405152253, 1.2398413647742892, 1.0]",False,False,False,0,999.0,0,`launch_passive` requires that the Python script be run under `mjpython` on macOS,"[{'id': 'test_obs_0', 'shape': 'cylinder', 'pos': [2.547894311165499, -2.505130127031642, 1.0], 'size': [0.07945873726796172, 1.0], 'color': [0.5985879799942205, 0.11748182425952942, 0.8646797627352716, 1.0]}, {'id': 'test_obs_1', 'shape': 'box', 'pos': [2.53016856685274, -0.7096270213915357, 1.0], 'size': [0.11865436496689827, 0.05559004423555669, 1.0], 'color': [0.101122468287915, 0.14836950288923428, 0.3938999037381986, 1.0]}, {'id': 'test_obs_2', 'shape': 'cylinder', 'pos': [3.449441686898448, 0.6530757346070757, 1.0], 'size': [0.05885882723203527, 1.0], 'color': [0.32031265651672525, 0.833798002553586, 0.2582184158935251, 1.0]}, {'id': 'test_obs_3', 'shape': 'cylinder', 'pos': [2.970581398686349, 2.8335938395321727, 1.0], 'size': [0.06570022560321345, 1.0], 'color': [0.5747315192256337, 0.6022087222825453, 0.39573755503056074, 1.0]}, {'id': 'test_obs_4', 'shape': 'box', 'pos': [-2.6179359773299837, 3.368621205436274, 1.0], 'size': [0.07326293776110626, 0.10243290763789245, 1.0], 'color': [0.6084400789458637, 0.8330844441912327, 0.6178178597027659, 1.0]}]"
2025-11-03T20:28:34.173085,5,6,Neurosymbolic,"[-3.0, -3.0, 1.0]","[-0.9505806405152253, 1.2398413647742892, 1.0]",False,False,False,0,999.0,0,`launch_passive` requires that the Python script be run under `mjpython` on macOS,"[{'id': 'test_obs_0', 'shape': 'cylinder', 'pos': [2.547894311165499, -2.505130127031642, 1.0], 'size': [0.07945873726796172, 1.0], 'color': [0.5985879799942205, 0.11748182425952942, 0.8646797627352716, 1.0]}, {'id': 'test_obs_1', 'shape': 'box', 'pos': [2.53016856685274, -0.7096270213915357, 1.0], 'size': [0.11865436496689827, 0.05559004423555669, 1.0], 'color': [0.101122468287915, 0.14836950288923428, 0.3938999037381986, 1.0]}, {'id': 'test_obs_2', 'shape': 'cylinder', 'pos': [3.449441686898448, 0.6530757346070757, 1.0], 'size': [0.05885882723203527, 1.0], 'color': [0.32031265651672525, 0.833798002553586, 0.2582184158935251, 1.0]}, {'id': 'test_obs_3', 'shape': 'cylinder', 'pos': [2.970581398686349, 2.8335938395321727, 1.0], 'size': [0.06570022560321345, 1.0], 'color': [0.5747315192256337, 0.6022087222825453, 0.39573755503056074, 1.0]}, {'id': 'test_obs_4', 'shape': 'box', 'pos': [-2.6179359773299837, 3.368621205436274, 1.0], 'size': [0.07326293776110626, 0.10243290763789245, 1.0], 'color': [0.6084400789458637, 0.8330844441912327, 0.6178178597027659, 1.0]}]"
2025-11-03T20:28:34.216201,5,7,Pure Neural,"[3.0, -3.0, 1.0]","[-0.08867221663546232, -0.7783209487602667, 1.0]",False,False,False,0,999.0,0,`launch_passive` requires that the Python script be run under `mjpython` on macOS,"[{'id': 'test_obs_0', 'shape': 'cylinder', 'pos': [0.6234500637375369, -2.775004843537766, 1.0], 'size': [0.058748724915106416, 1.0], 'color': [0.15141156723266516, 0.5234331750005057, 0.5586650910144527, 1.0]}, {'id': 'test_obs_1', 'shape': 'cylinder', 'pos': [1.1089103271894247, 0.7282906276783792, 1.0], 'size': [0.09742926661784865, 1.0], 'color': [0.2969446723418484, 0.15526840722229576, 0.4847405632928159, 1.0]}, {'id': 'test_obs_2', 'shape': 'box', 'pos': [3.240788035680426, -0.846790752301575, 1.0], 'size': [0.08017117669861941, 0.05630300409522272, 1.0], 'color': [0.8797719767000242, 0.745215088512137, 0.34304769759768994, 1.0]}, {'id': 'test_obs_3', 'shape': 'cylinder', 'pos': [3.1067671691472025, 3.1256845299179994, 1.0], 'size': [0.08083350397863856, 1.0], 'color': [0.7489648349255826, 0.3176649906343537, 0.13743430648332966, 1.0]}, {'id': 'test_obs_4', 'shape': 'cylinder', 'pos': [-2.991783751361643, 3.2503472255127637, 1.0], 'size': [0.069794933441344, 1.0], 'color': [0.19954342424160504, 0.4583489370856234, 0.8496017798303609, 1.0]}]"
2025-11-03T20:28:34.258050,5,7,Neurosymbolic,"[3.0, -3.0, 1.0]","[-0.08867221663546232, -0.7783209487602667, 1.0]",False,False,False,0,999.0,0,`launch_passive` requires that the Python script be run under `mjpython` on macOS,"[{'id': 'test_obs_0', 'shape': 'cylinder', 'pos': [0.6234500637375369, -2.775004843537766, 1.0], 'size': [0.058748724915106416, 1.0], 'color': [0.15141156723266516, 0.5234331750005057, 0.5586650910144527, 1.0]}, {'id': 'test_obs_1', 'shape': 'cylinder', 'pos': [1.1089103271894247, 0.7282906276783792, 1.0], 'size': [0.09742926661784865, 1.0], 'color': [0.2969446723418484, 0.15526840722229576, 0.4847405632928159, 1.0]}, {'id': 'test_obs_2', 'shape': 'box', 'pos': [3.240788035680426, -0.846790752301575, 1.0], 'size': [0.08017117669861941, 0.05630300409522272, 1.0], 'color': [0.8797719767000242, 0.745215088512137, 0.34304769759768994, 1.0]}, {'id': 'test_obs_3', 'shape': 'cylinder', 'pos': [3.1067671691472025, 3.1256845299179994, 1.0], 'size': [0.08083350397863856, 1.0], 'color': [0.7489648349255826, 0.3176649906343537, 0.13743430648332966, 1.0]}, {'id': 'test_obs_4', 'shape': 'cylinder', 'pos': [-2.991783751361643, 3.2503472255127637, 1.0], 'size': [0.069794933441344, 1.0], 'color': [0.19954342424160504, 0.4583489370856234, 0.8496017798303609, 1.0]}]"
2025-11-03T20:28:34.300990,5,8,Pure Neural,"[3.0, -3.0, 1.0]","[-1.2057284451488575, -0.5311197130169765, 1.0]",False,False,False,0,999.0,0,`launch_passive` requires that the Python script be run under `mjpython` on macOS,"[{'id': 'test_obs_0', 'shape': 'box', 'pos': [-3.164401574192178, -2.5241266320458378, 1.0], 'size': [0.05837793685306914, 0.10298512313561624, 1.0], 'color': [0.3043639146512811, 0.5893938439998182, 0.5752662496756581, 1.0]}, {'id': 'test_obs_1', 'shape': 'cylinder', 'pos': [-3.447876592729461, -0.7003252754369959, 1.0], 'size': [0.07350348740684472, 1.0], 'color': [0.24669826990431193, 0.39789101151472395, 0.6027057817085761, 1.0]}, {'id': 'test_obs_2', 'shape': 'cylinder', 'pos': [-0.6218117363894321, 2.8807333068409005, 1.0], 'size': [0.06918570409814254, 1.0], 'color': [0.2918565523836868, 0.2842370074803189, 0.6380984661982289, 1.0]}, {'id': 'test_obs_3', 'shape': 'cylinder', 'pos': [0.8451537001332519, -2.9379049531226706, 1.0], 'size': [0.09095174066092541, 1.0], 'color': [0.8380678238210221, 0.10503269092531342, 0.6431175606014201, 1.0]}, {'id': 'test_obs_4', 'shape': 'box', 'pos': [-2.7527182190501085, 1.0146556662190682, 1.0], 'size': [0.06836213484473655, 0.0673074720456959, 1.0], 'color': [0.5422597263389285, 0.5836672778964713, 0.29763159658209637, 1.0]}]"
2025-11-03T20:28:34.341740,5,8,Neurosymbolic,"[3.0, -3.0, 1.0]","[-1.2057284451488575, -0.5311197130169765, 1.0]",False,False,False,0,999.0,0,`launch_passive` requires that the Python script be run under `mjpython` on macOS,"[{'id': 'test_obs_0', 'shape': 'box', 'pos': [-3.164401574192178, -2.5241266320458378, 1.0], 'size': [0.05837793685306914, 0.10298512313561624, 1.0], 'color': [0.3043639146512811, 0.5893938439998182, 0.5752662496756581, 1.0]}, {'id': 'test_obs_1', 'shape': 'cylinder', 'pos': [-3.447876592729461, -0.7003252754369959, 1.0], 'size': [0.07350348740684472, 1.0], 'color': [0.24669826990431193, 0.39789101151472395, 0.6027057817085761, 1.0]}, {'id': 'test_obs_2', 'shape': 'cylinder', 'pos': [-0.6218117363894321, 2.8807333068409005, 1.0], 'size': [0.06918570409814254, 1.0], 'color': [0.2918565523836868, 0.2842370074803189, 0.6380984661982289, 1.0]}, {'id': 'test_obs_3', 'shape': 'cylinder', 'pos': [0.8451537001332519, -2.9379049531226706, 1.0], 'size': [0.09095174066092541, 1.0], 'color': [0.8380678238210221, 0.10503269092531342, 0.6431175606014201, 1.0]}, {'id': 'test_obs_4', 'shape': 'box', 'pos': [-2.7527182190501085, 1.0146556662190682, 1.0], 'size': [0.06836213484473655, 0.0673074720456959, 1.0], 'color': [0.5422597263389285, 0.5836672778964713, 0.29763159658209637, 1.0]}]"
2025-11-03T20:28:34.382875,5,9,Pure Neural,"[-3.0, 3.0, 1.0]","[-0.33891820999054456, 1.4301785035402457, 1.0]",False,False,False,0,999.0,0,`launch_passive` requires that the Python script be run under `mjpython` on macOS,"[{'id': 'test_obs_0', 'shape': 'box', 'pos': [3.0630266031715836, 3.291004498619338, 1.0], 'size': [0.07944485978282728, 0.11993686478327105, 1.0], 'color': [0.7109701623132949, 0.3036819990530548, 0.5141919245853583, 1.0]}, {'id': 'test_obs_1', 'shape': 'cylinder', 'pos': [-1.0918967598037552, -1.1468820199853331, 1.0], 'size': [0.07311688382472326, 1.0], 'color': [0.711023339152104, 0.2801681917012919, 0.17326189012520937, 1.0]}, {'id': 'test_obs_2', 'shape': 'box', 'pos': [0.7343541973764157, 1.1026643023615579, 1.0], 'size': [0.0964571343783863, 0.1175646247447219, 1.0], 'color': [0.6392618023045084, 0.7685162417568868, 0.3990211784055234, 1.0]}, {'id': 'test_obs_3', 'shape': 'cylinder', 'pos': [-0.9816101238855388, -3.0155994567806066, 1.0], 'size': [0.06509550093492421, 1.0], 'color': [0.8865568355279886, 0.7413385369135453, 0.8865317926669708, 1.0]}, {'id': 'test_obs_4', 'shape': 'box', 'pos': [1.2202286791692336, 3.397152590013679, 1.0], 'size': [0.09399797963525502, 0.10242987324226484, 1.0], 'color': [0.15052309667051428, 0.7858926458100542, 0.8269322152746699, 1.0]}]"
2025-11-03T20:28:34.425304,5,9,Neurosymbolic,"[-3.0, 3.0, 1.0]","[-0.33891820999054456, 1.4301785035402457, 1.0]",False,False,False,0,999.0,0,`launch_passive` requires that the Python script be run under `mjpython` on macOS,"[{'id': 'test_obs_0', 'shape': 'box', 'pos': [3.0630266031715836, 3.291004498619338, 1.0], 'size': [0.07944485978282728, 0.11993686478327105, 1.0], 'color': [0.7109701623132949, 0.3036819990530548, 0.5141919245853583, 1.0]}, {'id': 'test_obs_1', 'shape': 'cylinder', 'pos': [-1.0918967598037552, -1.1468820199853331, 1.0], 'size': [0.07311688382472326, 1.0], 'color': [0.711023339152104, 0.2801681917012919, 0.17326189012520937, 1.0]}, {'id': 'test_obs_2', 'shape': 'box', 'pos': [0.7343541973764157, 1.1026643023615579, 1.0], 'size': [0.0964571343783863, 0.1175646247447219, 1.0], 'color': [0.6392618023045084, 0.7685162417568868, 0.3990211784055234, 1.0]}, {'id': 'test_obs_3', 'shape': 'cylinder', 'pos': [-0.9816101238855388, -3.0155994567806066, 1.0], 'size': [0.06509550093492421, 1.0], 'color': [0.8865568355279886, 0.7413385369135453, 0.8865317926669708, 1.0]}, {'id': 'test_obs_4', 'shape': 'box', 'pos': [1.2202286791692336, 3.397152590013679, 1.0], 'size': [0.09399797963525502, 0.10242987324226484, 1.0], 'color': [0.15052309667051428, 0.7858926458100542, 0.8269322152746699, 1.0]}]"
2025-11-03T20:28:34.467178,5,10,Pure Neural,"[-3.0, -3.0, 1.0]","[0.48670019129638575, -2.0099214486705126, 1.0]",False,False,False,0,999.0,0,`launch_passive` requires that the Python script be run under `mjpython` on macOS,"[{'id': 'test_obs_0', 'shape': 'box', 'pos': [-0.9328467598676136, 2.539414628458138, 1.0], 'size': [0.07133940527534183, 0.06694220945491866, 1.0], 'color': [0.7270342028682322, 0.6662271970751925, 0.3356555527452263, 1.0]}, {'id': 'test_obs_1', 'shape': 'box', 'pos': [-2.7362355623598242, 3.1426307153743833, 1.0], 'size': [0.07460347394990792, 0.10521785539327028, 1.0], 'color': [0.22496536831128058, 0.8828580466081881, 0.17108502183223245, 1.0]}, {'id': 'test_obs_2', 'shape': 'cylinder', 'pos': [2.9030359742941982, -2.772498996301636, 1.0], 'size': [0.05520027342153016, 1.0], 'color': [0.3497515389469631, 0.2149627405060926, 0.5852419101504708, 1.0]}, {'id': 'test_obs_3', 'shape': 'cylinder', 'pos': [-2.52595072957853, -1.2914461271992403, 1.0], 'size': [0.0718928694957914, 1.0], 'color': [0.19307617620909473, 0.34796706578407355, 0.8955446601638118, 1.0]}, {'id': 'test_obs_4', 'shape': 'box', 'pos': [0.7316272118477156, -0.6685598831934869, 1.0], 'size': [0.05651365408887193, 0.087336874429189, 1.0], 'color': [0.46279032402454123, 0.14052152216839434, 0.7015803139287698, 1.0]}]"
2025-11-03T20:28:34.508273,5,10,Neurosymbolic,"[-3.0, -3.0, 1.0]","[0.48670019129638575, -2.0099214486705126, 1.0]",False,False,False,0,999.0,0,`launch_passive` requires that the Python script be run under `mjpython` on macOS,"[{'id': 'test_obs_0', 'shape': 'box', 'pos': [-0.9328467598676136, 2.539414628458138, 1.0], 'size': [0.07133940527534183, 0.06694220945491866, 1.0], 'color': [0.7270342028682322, 0.6662271970751925, 0.3356555527452263, 1.0]}, {'id': 'test_obs_1', 'shape': 'box', 'pos': [-2.7362355623598242, 3.1426307153743833, 1.0], 'size': [0.07460347394990792, 0.10521785539327028, 1.0], 'color': [0.22496536831128058, 0.8828580466081881, 0.17108502183223245, 1.0]}, {'id': 'test_obs_2', 'shape': 'cylinder', 'pos': [2.9030359742941982, -2.772498996301636, 1.0], 'size': [0.05520027342153016, 1.0], 'color': [0.3497515389469631, 0.2149627405060926, 0.5852419101504708, 1.0]}, {'id': 'test_obs_3', 'shape': 'cylinder', 'pos': [-2.52595072957853, -1.2914461271992403, 1.0], 'size': [0.0718928694957914, 1.0], 'color': [0.19307617620909473, 0.34796706578407355, 0.8955446601638118, 1.0]}, {'id': 'test_obs_4', 'shape': 'box', 'pos': [0.7316272118477156, -0.6685598831934869, 1.0], 'size': [0.05651365408887193, 0.087336874429189, 1.0], 'color': [0.46279032402454123, 0.14052152216839434, 0.7015803139287698, 1.0]}]"
2025-11-03T20:28:34.549326,6,1,Pure Neural,"[3.0, -3.0, 1.0]","[1.643241928533743, 1.3983168450836843, 1.0]",False,False,False,0,999.0,0,`launch_passive` requires that the Python script be run under `mjpython` on macOS,"[{'id': 'test_obs_0', 'shape': 'cylinder', 'pos': [-3.352698850704258, -3.492087456231495, 1.0], 'size': [0.06600707705932303, 1.0], 'color': [0.5391339482054811, 0.6219229317590529, 0.5425697928071929, 1.0]}, {'id': 'test_obs_1', 'shape': 'box', 'pos': [-3.042340369552991, 3.2545988337668237, 1.0], 'size': [0.05769219551705959, 0.09991545944010757, 1.0], 'color': [0.5302720618826383, 0.701462128515732, 0.12462653216831976, 1.0]}, {'id': 'test_obs_2', 'shape': 'box', 'pos': [1.1243107267500059, -2.6063601115638577, 1.0], 'size': [0.06052135220513936, 0.11429664478988141, 1.0], 'color': [0.7993646605522372, 0.3744273992502869, 0.10768881577397682, 1.0]}, {'id': 'test_obs_3', 'shape': 'box', 'pos': [-0.5035208808646305, -3.045321296668683, 1.0], 'size': [0.08342319847021154, 0.11798612025596844, 1.0], 'color': [0.6150264700687166, 0.5452181329179749, 0.28225276320700865, 1.0]}, {'id': 'test_obs_4', 'shape': 'box', 'pos': [-3.4969745291884173, 0.9738383382224658, 1.0], 'size': [0.052613035072293916, 0.10555781238366618, 1.0], 'color': [0.5161885320272568, 0.7690449338329327, 0.6720326023626805, 1.0]}, {'id': 'test_obs_5', 'shape': 'cylinder', 'pos': [0.7009936327837816, 3.4566712533136164, 1.0], 'size': [0.054765629980737224, 1.0], 'color': [0.4282712409405718, 0.5841530121599627, 0.6229070734720084, 1.0]}]"
2025-11-03T20:28:34.592051,6,1,Neurosymbolic,"[3.0, -3.0, 1.0]","[1.643241928533743, 1.3983168450836843, 1.0]",False,False,False,0,999.0,0,`launch_passive` requires that the Python script be run under `mjpython` on macOS,"[{'id': 'test_obs_0', 'shape': 'cylinder', 'pos': [-3.352698850704258, -3.492087456231495, 1.0], 'size': [0.06600707705932303, 1.0], 'color': [0.5391339482054811, 0.6219229317590529, 0.5425697928071929, 1.0]}, {'id': 'test_obs_1', 'shape': 'box', 'pos': [-3.042340369552991, 3.2545988337668237, 1.0], 'size': [0.05769219551705959, 0.09991545944010757, 1.0], 'color': [0.5302720618826383, 0.701462128515732, 0.12462653216831976, 1.0]}, {'id': 'test_obs_2', 'shape': 'box', 'pos': [1.1243107267500059, -2.6063601115638577, 1.0], 'size': [0.06052135220513936, 0.11429664478988141, 1.0], 'color': [0.7993646605522372, 0.3744273992502869, 0.10768881577397682, 1.0]}, {'id': 'test_obs_3', 'shape': 'box', 'pos': [-0.5035208808646305, -3.045321296668683, 1.0], 'size': [0.08342319847021154, 0.11798612025596844, 1.0], 'color': [0.6150264700687166, 0.5452181329179749, 0.28225276320700865, 1.0]}, {'id': 'test_obs_4', 'shape': 'box', 'pos': [-3.4969745291884173, 0.9738383382224658, 1.0], 'size': [0.052613035072293916, 0.10555781238366618, 1.0], 'color': [0.5161885320272568, 0.7690449338329327, 0.6720326023626805, 1.0]}, {'id': 'test_obs_5', 'shape': 'cylinder', 'pos': [0.7009936327837816, 3.4566712533136164, 1.0], 'size': [0.054765629980737224, 1.0], 'color': [0.4282712409405718, 0.5841530121599627, 0.6229070734720084, 1.0]}]"
2025-11-03T20:28:34.634658,6,2,Pure Neural,"[3.0, 3.0, 1.0]","[-0.48672211743841975, -0.8128927560096382, 1.0]",False,False,False,0,999.0,0,`launch_passive` requires that the Python script be run under `mjpython` on macOS,"[{'id': 'test_obs_0', 'shape': 'cylinder', 'pos': [0.7152890851247646, 2.9404074686602795, 1.0], 'size': [0.07235924060071251, 1.0], 'color': [0.1902693513312408, 0.42874382007786804, 0.5541626717673925, 1.0]}, {'id': 'test_obs_1', 'shape': 'cylinder', 'pos': [-1.2961403882720663, -3.329955356093763, 1.0], 'size': [0.05160288798838332, 1.0], 'color': [0.23398425171090667, 0.6667234046844034, 0.7783949161883083, 1.0]}, {'id': 'test_obs_2', 'shape': 'box', 'pos': [0.9638384009884954, 1.161470499099099, 1.0], 'size': [0.0598616429791652, 0.10273904541735782, 1.0], 'color': [0.26330364087950775, 0.45300052773475163, 0.8684616129862922, 1.0]}, {'id': 'test_obs_3', 'shape': 'box', 'pos': [-2.719483620496525, -2.5016541343028478, 1.0], 'size': [0.11473062580279317, 0.11355348695905956, 1.0], 'color': [0.6380716073863757, 0.7485566733470899, 0.5959719449008684, 1.0]}, {'id': 'test_obs_4', 'shape': 'cylinder', 'pos': [-1.0652065405796707, 1.1978565291833063, 1.0], 'size': [0.07147329704422568, 1.0], 'color': [0.8710790758113285, 0.6388329398833825, 0.6366735977807669, 1.0]}, {'id': 'test_obs_5', 'shape': 'box', 'pos': [-1.127188134036744, 3.444526162610205, 1.0], 'size': [0.05920276350146932, 0.09726103853761428, 1.0], 'color': [0.21618491330377793, 0.7427323325420278, 0.2932260952410304, 1.0]}]"
2025-11-03T20:28:34.679167,6,2,Neurosymbolic,"[3.0, 3.0, 1.0]","[-0.48672211743841975, -0.8128927560096382, 1.0]",False,False,False,0,999.0,0,`launch_passive` requires that the Python script be run under `mjpython` on macOS,"[{'id': 'test_obs_0', 'shape': 'cylinder', 'pos': [0.7152890851247646, 2.9404074686602795, 1.0], 'size': [0.07235924060071251, 1.0], 'color': [0.1902693513312408, 0.42874382007786804, 0.5541626717673925, 1.0]}, {'id': 'test_obs_1', 'shape': 'cylinder', 'pos': [-1.2961403882720663, -3.329955356093763, 1.0], 'size': [0.05160288798838332, 1.0], 'color': [0.23398425171090667, 0.6667234046844034, 0.7783949161883083, 1.0]}, {'id': 'test_obs_2', 'shape': 'box', 'pos': [0.9638384009884954, 1.161470499099099, 1.0], 'size': [0.0598616429791652, 0.10273904541735782, 1.0], 'color': [0.26330364087950775, 0.45300052773475163, 0.8684616129862922, 1.0]}, {'id': 'test_obs_3', 'shape': 'box', 'pos': [-2.719483620496525, -2.5016541343028478, 1.0], 'size': [0.11473062580279317, 0.11355348695905956, 1.0], 'color': [0.6380716073863757, 0.7485566733470899, 0.5959719449008684, 1.0]}, {'id': 'test_obs_4', 'shape': 'cylinder', 'pos': [-1.0652065405796707, 1.1978565291833063, 1.0], 'size': [0.07147329704422568, 1.0], 'color': [0.8710790758113285, 0.6388329398833825, 0.6366735977807669, 1.0]}, {'id': 'test_obs_5', 'shape': 'box', 'pos': [-1.127188134036744, 3.444526162610205, 1.0], 'size': [0.05920276350146932, 0.09726103853761428, 1.0], 'color': [0.21618491330377793, 0.7427323325420278, 0.2932260952410304, 1.0]}]"
2025-11-03T20:28:34.721864,6,3,Pure Neural,"[3.0, -3.0, 1.0]","[-0.21725041081603713, -0.46314737938980954, 1.0]",False,False,False,0,999.0,0,`launch_passive` requires that the Python script be run under `mjpython` on macOS,"[{'id': 'test_obs_0', 'shape': 'box', 'pos': [-3.139862079090259, -2.5376292508303973, 1.0], 'size': [0.09365994202095983, 0.10629634473263659, 1.0], 'color': [0.6348819503579534, 0.7081910066124356, 0.38240229163865513, 1.0]}, {'id': 'test_obs_1', 'shape': 'box', 'pos': [0.6005579680363257, 2.8522292464582817, 1.0], 'size': [0.11594027372238715, 0.09802947560307942, 1.0], 'color': [0.2624129015413977, 0.725394914007233, 0.37030645041981103, 1.0]}, {'id': 'test_obs_2', 'shape': 'cylinder', 'pos': [-3.4669899854593265, 3.150500053342662, 1.0], 'size': [0.06968417123313875, 1.0], 'color': [0.8443211130590093, 0.7619575186445677, 0.6070779456046113, 1.0]}, {'id': 'test_obs_3', 'shape': 'box', 'pos': [3.2204377629324026, 0.9718340910603378, 1.0], 'size': [0.050837095957129846, 0.08857187401034884, 1.0], 'color': [0.7459130381972455, 0.5738941418879334, 0.4947388471018871, 1.0]}, {'id': 'test_obs_4', 'shape': 'cylinder', 'pos': [-0.8420847634108266, 1.164889937183983, 1.0], 'size': [0.07039153885597894, 1.0], 'color': [0.21791464849074976, 0.6518474669622187, 0.7494144301633888, 1.0]}, {'id': 'test_obs_5', 'shape': 'cylinder', 'pos': [-1.0891943974479408, -3.4173158086353306, 1.0], 'size': [0.061603219631369735, 1.0], 'color': [0.574871323627612, 0.4936385153664251, 0.6347975256548812, 1.0]}]"
2025-11-03T20:28:34.765347,6,3,Neurosymbolic,"[3.0, -3.0, 1.0]","[-0.21725041081603713, -0.46314737938980954, 1.0]",False,False,False,0,999.0,0,`launch_passive` requires that the Python script be run under `mjpython` on macOS,"[{'id': 'test_obs_0', 'shape': 'box', 'pos': [-3.139862079090259, -2.5376292508303973, 1.0], 'size': [0.09365994202095983, 0.10629634473263659, 1.0], 'color': [0.6348819503579534, 0.7081910066124356, 0.38240229163865513, 1.0]}, {'id': 'test_obs_1', 'shape': 'box', 'pos': [0.6005579680363257, 2.8522292464582817, 1.0], 'size': [0.11594027372238715, 0.09802947560307942, 1.0], 'color': [0.2624129015413977, 0.725394914007233, 0.37030645041981103, 1.0]}, {'id': 'test_obs_2', 'shape': 'cylinder', 'pos': [-3.4669899854593265, 3.150500053342662, 1.0], 'size': [0.06968417123313875, 1.0], 'color': [0.8443211130590093, 0.7619575186445677, 0.6070779456046113, 1.0]}, {'id': 'test_obs_3', 'shape': 'box', 'pos': [3.2204377629324026, 0.9718340910603378, 1.0], 'size': [0.050837095957129846, 0.08857187401034884, 1.0], 'color': [0.7459130381972455, 0.5738941418879334, 0.4947388471018871, 1.0]}, {'id': 'test_obs_4', 'shape': 'cylinder', 'pos': [-0.8420847634108266, 1.164889937183983, 1.0], 'size': [0.07039153885597894, 1.0], 'color': [0.21791464849074976, 0.6518474669622187, 0.7494144301633888, 1.0]}, {'id': 'test_obs_5', 'shape': 'cylinder', 'pos': [-1.0891943974479408, -3.4173158086353306, 1.0], 'size': [0.061603219631369735, 1.0], 'color': [0.574871323627612, 0.4936385153664251, 0.6347975256548812, 1.0]}]"
